"","WBN_GC_L_0.25","WBN_GC_H_0.25","WBN_GC_L_0.50","WBN_GC_H_0.50","WBN_GC_L_0.75","WBN_GC_H_0.75","WBN_GC_L_1.00","WBN_GC_H_1.00","WBN_EN_L_0.25","WBN_EN_H_0.25","WBN_EN_L_0.50","WBN_EN_H_0.50","WBN_EN_L_0.75","WBN_EN_H_0.75","WBN_EN_L_1.00","WBN_EN_H_1.00","WBN_LP_L_0.25","WBN_LP_H_0.25","WBN_LP_L_0.50","WBN_LP_H_0.50","WBN_LP_L_0.75","WBN_LP_H_0.75","WBN_LP_L_1.00","WBN_LP_H_1.00"
"2759",-1.4482,1.10765,-1.98285,1.92342,-2.76722,2.79305,-3.59425,3.67901,-0.788211,1.53922,-1.59991,2.3758,-2.42862,3.23826,-3.26796,4.11373,-1.08101,1.13607,-1.91033,1.98467,-2.75644,2.85491,-3.61005,3.73733
"2760",-2.35534,1.21884,-2.61318,1.94059,-3.0012,2.77021,-3.49236,3.62568,-0.7818,1.53636,-1.5778,2.36103,-2.38194,3.20361,-3.19147,4.05468,-1.0767,1.11512,-1.89274,1.93482,-2.71978,2.78573,-3.55093,3.64654
"2761",-1.56303,1.70027,-2.11301,2.38304,-2.87017,3.22456,-3.70667,4.11913,-0.786901,1.40802,-1.6257,2.27353,-2.50866,3.19234,-3.40819,4.12579,-1.00432,1.148,-1.86081,2.02059,-2.75608,2.94056,-3.66129,3.8755
"2762",-1.37325,1.20864,-1.90911,2.04098,-2.68574,2.93255,-3.51549,3.83899,-0.815832,1.53665,-1.66597,2.36339,-2.5292,3.21243,-3.39827,4.07756,-1.07671,1.1508,-1.89277,2.03996,-2.71993,2.94631,-3.55144,3.85963
"2763",-1.93746,1.50071,-2.31087,2.15074,-2.80379,2.91835,-3.35623,3.71899,-0.685517,1.40591,-1.40948,2.11095,-2.14592,2.90474,-2.88807,3.72743,-0.832184,0.967533,-1.513,1.79956,-2.23822,2.64206,-2.97704,3.48753
"2764",-2.08976,2.16527,-2.23333,2.48885,-2.56242,2.96651,-3.11294,3.58726,-0.754489,1.27554,-1.51549,1.93403,-2.27912,2.67049,-3.04413,3.44488,-0.830165,1.07351,-1.48999,1.86211,-2.19651,2.66415,-2.93314,3.47154
"2765",-2.31663,1.65756,-2.56758,2.20847,-2.95198,2.89969,-3.43804,3.64846,-0.696377,1.25456,-1.43629,1.95627,-2.18974,2.73773,-2.9488,3.54092,-0.847675,1.03315,-1.52894,1.81428,-2.27065,2.62164,-3.02621,3.43565
"2766",-2.40018,1.29777,-2.52873,2.0918,-2.77195,2.99631,-3.50678,3.91701,-0.816548,1.30545,-1.66645,2.10566,-2.53002,3.00104,-3.39943,3.92075,-0.930393,1.19794,-1.70661,2.11504,-2.54935,3.04309,-3.41076,3.9752
"2767",-2.39866,1.68701,-2.52654,2.3696,-2.86436,3.21922,-3.70744,4.12176,-0.768557,1.40982,-1.60696,2.2823,-2.49641,3.20823,-3.39941,4.14862,-1.01072,1.11886,-1.87162,1.99557,-2.76944,2.92907,-3.67645,3.87416
"2768",-2.18978,2.14353,-2.31412,2.46717,-2.56855,2.93516,-2.99236,3.55383,-0.758469,2.33461,-1.52811,2.46162,-2.3026,2.80946,-3.07971,3.48608,-0.830483,1.06505,-1.49365,1.84976,-2.21286,2.64579,-2.96797,3.44645
"2769",-1.75931,1.55501,-1.91923,2.01379,-2.38143,2.57057,-2.94498,3.24089,-0.547358,1.23615,-1.12391,1.91786,-1.74225,2.6742,-2.38531,3.44599,-0.851314,0.845013,-1.4944,1.62358,-2.15324,2.4062,-2.81663,3.18983
"2770",-2.39866,1.28813,-2.52661,2.06803,-2.76989,2.98386,-3.59301,3.91427,-0.839789,1.36466,-1.69897,2.15713,-2.56704,3.03897,-3.4396,3.95772,-1.02736,1.21275,-1.7943,2.13974,-2.61419,3.07616,-3.45402,4.01622
"2771",-2.31663,1.65744,-2.56758,2.20693,-2.95197,2.894,-3.43803,3.63601,-0.635187,1.25143,-1.30243,1.94384,-1.99572,2.71398,-2.70367,3.50544,-0.840245,1.01783,-1.51511,1.79973,-2.22187,2.59717,-2.93874,3.40017
"2772",-2.39874,1.67089,-2.52679,2.35341,-2.86605,3.19828,-3.6992,4.09444,-0.770317,1.40797,-1.58199,2.27505,-2.46689,3.19488,-3.36493,4.12902,-1.08847,1.12164,-1.88308,1.98953,-2.76712,2.91195,-3.66529,3.84848
"2773",-2.24388,1.74424,-2.36246,2.37259,-2.86147,3.2172,-3.68622,4.1107,-0.765125,1.40925,-1.57404,2.27523,-2.46198,3.19344,-3.3601,4.12572,-1.03155,1.12631,-1.86392,1.98734,-2.75397,2.90486,-3.65386,3.83877
"2774",-1.46664,1.10374,-1.93922,1.90183,-2.7551,2.75069,-3.5941,3.61679,-0.760125,1.53845,-1.54195,2.37221,-2.34548,3.22925,-3.16761,4.09688,-1.081,1.10549,-1.91032,1.91502,-2.75642,2.75355,-3.61003,3.61091
"2775",-1.56534,1.67031,-2.11651,2.34842,-2.87151,3.18201,-3.70419,4.06499,-0.713122,1.40504,-1.57459,2.26366,-2.46516,3.17282,-3.36508,4.09534,-1.00486,1.02763,-1.86026,1.92694,-2.75295,2.84872,-3.65487,3.77705
"2776",-1.55188,1.70188,-2.10279,2.39114,-2.85871,3.24203,-3.69268,4.14437,-0.787848,2.34233,-1.62835,2.50539,-2.50993,3.20453,-3.40738,4.13402,-1.08967,1.14973,-1.88737,2.03797,-2.77256,2.96042,-3.67251,3.89718
"2777",-2.39866,1.7242,-2.52653,2.41299,-2.85176,3.26492,-3.69523,4.17156,-0.768838,1.40908,-1.61529,2.28516,-2.50937,3.21614,-3.41572,4.16189,-1.01183,1.06355,-1.87578,1.9872,-2.7767,2.93387,-3.68673,3.88708
"2778",-1.56394,1.69993,-2.11446,2.37842,-2.86943,3.21289,-3.7033,4.10068,-0.782237,1.39985,-1.61976,2.25955,-2.50222,3.17298,-3.40028,4.10106,-1.01145,1.12363,-1.8651,1.99387,-2.75777,2.90961,-3.66056,3.83962
"2779",-1.63377,1.56894,-1.93182,2.12918,-2.51778,2.83017,-3.22779,3.58682,-0.696649,1.27487,-1.43711,1.99961,-2.19115,2.78747,-2.95081,3.59237,-0.93014,1.01593,-1.67485,1.72988,-2.44833,2.51799,-3.22861,3.32259
"2780",-1.63465,0.859359,-1.92871,1.62535,-2.44773,2.40233,-3.13297,3.18268,-0.754909,1.10657,-1.51687,1.69204,-2.28144,2.43711,-3.04722,3.20968,-0.601844,1.08014,-1.32626,1.84132,-2.08115,2.619,-2.84301,3.4005
"2781",-2.4005,1.70182,-2.5293,2.39083,-2.8568,3.24187,-3.69193,4.14526,-0.786653,1.40659,-1.62636,2.2758,-2.50927,3.20003,-3.40825,4.13946,-1.08844,1.11412,-1.88451,2.01345,-2.77162,2.94649,-3.67352,3.89021
"2782",-1.55317,2.20508,-1.93705,2.52643,-2.67145,3.05897,-3.50142,3.84958,-0.839813,2.40119,-1.6978,2.67145,-2.56448,3.09626,-3.43558,3.84928,-0.925974,1.1928,-1.68104,2.07987,-2.51435,2.98172,-3.37213,3.88837
"2783",-1.76346,1.52519,-2.17596,2.04827,-2.72782,2.75601,-3.35157,3.54323,-0.78207,1.27212,-1.56607,1.99869,-2.35077,2.80267,-3.1358,3.63005,-0.908004,1.28229,-1.49137,2.04723,-2.19132,2.87154,-2.93341,3.7107
"2784",-1.49651,1.56876,-1.88808,2.1269,-2.5176,2.82192,-3.22771,3.56927,-0.613316,1.27191,-1.3537,1.98982,-2.12066,2.76829,-2.89655,3.5624,-0.930141,0.818452,-1.67485,1.58943,-2.44834,2.38795,-3.22863,3.19147
"2785",-1.54879,1.70223,-2.09968,2.39408,-2.85805,3.2482,-3.69456,4.15332,-0.787578,2.33911,-1.62795,2.49694,-2.5109,3.21603,-3.41012,4.15108,-1.09661,1.14467,-1.88635,2.03359,-2.77232,2.96089,-3.67395,3.90202
"2786",-1.42386,1.77505,-1.98181,2.15094,-2.76424,2.84261,-3.59419,3.71802,-0.78241,1.53968,-1.59445,2.37731,-2.42485,3.24137,-3.26596,4.11888,-1.08101,1.1189,-1.91033,1.96391,-2.75644,2.838,-3.61006,3.72526
"2787",-2.35534,1.4381,-2.61319,2.05179,-3.00127,2.92698,-3.53802,3.82762,-0.816418,1.31037,-1.66739,2.10257,-2.53149,2.9809,-3.40146,3.8821,-0.928271,1.18017,-1.69997,2.06466,-2.54102,2.9703,-3.40206,3.88232
"2788",-2.08976,2.16528,-2.23334,2.48916,-2.56245,2.9712,-3.11297,3.62512,-0.758469,2.33465,-1.52811,2.46216,-2.3026,2.82184,-3.07969,3.5292,-0.830222,1.08045,-1.49267,1.8809,-2.21193,2.6936,-2.96731,3.51111
"2789",-1.43901,1.10639,-1.93924,1.90845,-2.7551,2.76104,-3.59409,3.63072,-0.760125,1.53888,-1.54195,2.37391,-2.34549,3.23295,-3.16762,4.10306,-1.081,1.10611,-1.91032,1.91871,-2.75643,2.76184,-3.61005,3.62391
"2790",-2.39841,1.70102,-2.52591,2.39022,-2.85563,3.24116,-3.69088,4.1445,-0.786868,1.40749,-1.62524,2.2775,-2.50732,3.20214,-3.40583,4.14182,-1.01128,1.14959,-1.86447,2.03198,-2.75792,2.95965,-3.66168,3.90154
"2791",-2.2179,2.17669,-2.34692,2.30141,-2.67701,3.00843,-3.50629,3.88705,-0.816056,1.30263,-1.66658,2.08949,-2.53012,2.96599,-3.39945,3.86611,-0.929475,1.1579,-1.70464,2.04689,-2.54733,2.9519,-3.40874,3.86308
"2792",-1.5488,1.70163,-2.0997,2.38772,-2.85869,3.2353,-3.69598,4.13658,-0.7869,1.40841,-1.62559,2.27897,-2.50814,3.20392,-3.40709,4.14378,-1.09661,1.15018,-1.88628,2.02902,-2.77208,2.95486,-3.67345,3.8957
"2793",-2.39837,1.28786,-2.52627,1.97788,-2.76781,2.79901,-3.3109,3.63625,-0.783056,1.2919,-1.58084,2.02579,-2.38591,2.83563,-3.19522,3.66918,-0.92188,1.0817,-1.65452,1.90277,-2.42286,2.74241,-3.20889,3.58966
"2794",-1.63409,1.44023,-1.92446,2.01631,-2.43998,2.78091,-3.12573,3.58444,-0.772055,2.3346,-1.55553,2.46152,-2.34445,2.81552,-3.13631,3.52325,-0.828347,1.12216,-1.49933,1.93666,-2.23558,2.75982,-3.00393,3.58645
"2795",-1.36974,1.18001,-1.85896,1.91577,-2.55437,2.71619,-3.3096,3.5372,-0.718211,1.29251,-1.48661,2.02463,-2.27521,2.82875,-3.07298,3.65416,-0.921198,1.02498,-1.64908,1.8284,-2.4293,2.65621,-3.22501,3.49232
"2796",-1.46793,1.10404,-1.93923,1.90285,-2.75512,2.75244,-3.59412,3.61925,-0.760125,1.53856,-1.54195,2.37261,-2.34548,3.23008,-3.16761,4.09821,-1.081,1.10609,-1.91032,1.91643,-2.75643,2.75583,-3.61004,3.614
"2797",-1.44517,1.19574,-1.911,2.02148,-2.68145,2.9022,-3.51455,3.79777,-0.816503,1.30156,-1.66728,2.08315,-2.53099,2.95273,-3.40047,3.84584,-0.929259,1.15436,-1.70291,2.03833,-2.54463,2.93708,-3.40569,3.84164
"2798",-2.08976,2.16527,-2.23332,2.48879,-2.5624,2.96635,-3.14699,3.59233,-0.782087,1.26204,-1.56614,1.90566,-2.35092,2.64991,-3.13603,3.4525,-0.908052,1.12848,-1.45972,1.94947,-2.17485,2.77915,-2.93447,3.61269
"2799",-2.39865,1.73257,-2.52653,2.39486,-2.84272,3.22109,-3.67683,4.10705,-0.767004,1.40744,-1.59537,2.27165,-2.47625,3.18765,-3.37246,4.11764,-1.00987,1.06833,-1.86542,1.95148,-2.75734,2.87913,-3.65844,3.81496
"2800",-2.15135,1.76492,-2.2937,2.40667,-2.84833,3.25903,-3.67904,4.16249,-0.78228,1.40669,-1.62074,2.27736,-2.50466,3.20308,-3.40408,4.14392,-1.09664,1.13528,-1.88652,2.02501,-2.77232,2.95546,-3.6736,3.8988
"2801",-1.82171,1.71582,-2.09807,2.37504,-2.84258,3.19008,-3.66604,4.06179,-0.702093,1.40415,-1.55397,2.25828,-2.43616,3.16208,-3.32799,4.07907,-1.01043,1.05545,-1.85619,1.91377,-2.74012,2.82701,-3.63368,3.7486
"2802",-2.15135,1.76506,-2.29373,2.41117,-2.85169,3.26053,-3.67908,4.16063,-0.754562,1.4103,-1.58758,2.2813,-2.47963,3.20607,-3.38126,4.14532,-1.03158,1.07978,-1.86771,1.97821,-2.76137,2.91527,-3.66487,3.86059
"2803",-1.63375,2.21197,-1.93088,2.56581,-2.49402,3.14922,-3.1858,3.88605,-0.794495,2.41095,-1.59764,2.69795,-2.40505,3.14427,-3.21483,3.77474,-0.847678,1.11468,-1.52902,1.94447,-2.29383,2.78697,-3.08916,3.63475
"2804",-1.75931,1.55509,-1.98285,2.01614,-2.76714,2.69728,-3.58727,3.5506,-0.78821,1.36259,-1.59991,2.13667,-2.42861,2.96726,-3.26795,3.81789,-1.02734,1.12253,-1.79406,1.95514,-2.61285,2.80538,-3.44946,3.66507
"2805",-2.39872,1.67161,-2.52676,2.35328,-2.86245,3.19323,-3.6955,4.08305,-0.77026,1.40479,-1.58207,2.26699,-2.46829,3.18107,-3.3671,4.10901,-1.08847,1.069,-1.88345,1.9482,-2.76801,2.87144,-3.66673,3.80394
"2806",-1.50632,1.4404,-1.98284,2.022,-2.76714,2.80709,-3.58727,3.64562,-0.788206,2.33463,-1.5999,2.46221,-2.42859,2.97901,-3.26793,3.83145,-1.02734,1.13821,-1.79406,1.98353,-2.61284,2.84363,-3.44946,3.71175
"2807",-2.40015,2.21204,-2.52882,2.5666,-2.7707,3.15288,-3.22287,3.89434,-0.794496,2.41103,-1.59765,2.69836,-2.40505,3.14525,-3.21483,3.776,-0.842905,1.11849,-1.52491,1.95549,-2.29385,2.8039,-3.08917,3.65697
"2808",-2.15135,1.76487,-2.29376,2.40621,-2.8547,3.25918,-3.68414,4.1626,-0.784671,2.33466,-1.62332,2.46558,-2.50629,3.21139,-3.40525,4.14951,-1.03151,1.13973,-1.86487,2.02997,-2.75804,2.95908,-3.6618,3.90137
"2809",-1.55116,1.67106,-2.10249,2.35501,-2.85822,3.2012,-3.69092,4.09832,-0.765127,1.40625,-1.57539,2.27351,-2.4636,3.19397,-3.36204,4.12881,-1.09679,1.11645,-1.88616,1.98391,-2.76927,2.9075,-3.667,3.84509
"2810",-1.56304,1.70041,-2.11303,2.38501,-2.87074,3.23068,-3.70872,4.13051,-0.800958,1.41157,-1.64618,2.28109,-2.52655,3.20491,-3.4243,4.14384,-1.02739,1.14709,-1.86117,2.03874,-2.75687,2.96709,-3.66269,3.90841
"2811",-1.5485,1.70839,-2.09819,2.39515,-2.85543,3.23976,-3.69066,4.13801,-0.725318,1.40807,-1.588,2.27857,-2.48043,3.20291,-3.38238,4.14168,-1.09689,1.0722,-1.88879,1.9692,-2.77528,2.90621,-3.67648,3.8509
"2812",-2.39866,1.77518,-2.52651,2.17233,-2.76112,2.87263,-3.18355,3.64557,-0.760952,1.43831,-1.53332,2.14712,-2.30957,2.9198,-3.08763,3.71733,-0.837818,0.999808,-1.51903,1.79021,-2.24134,2.60232,-3.0085,3.42314
"2813",-1.50652,1.43984,-1.88417,1.98533,-2.47045,2.70671,-3.17646,3.47701,-0.720828,1.23269,-1.48029,1.89761,-2.25271,2.65904,-3.03071,3.44691,-0.847996,1.00956,-1.54588,1.78341,-2.30134,2.57641,-3.07282,3.37647
"2814",-1.36974,1.17979,-1.85908,1.91586,-2.55466,2.71703,-3.31011,3.53899,-0.763352,1.29232,-1.52774,2.0236,-2.29385,2.82697,-3.07678,3.65202,-0.921178,1.1027,-1.64899,1.89761,-2.4292,2.71304,-3.22495,3.54182
"2815",-1.5516,1.70796,-2.10159,2.39142,-2.85651,3.2313,-3.68921,4.12525,-0.767948,2.33462,-1.59063,2.4638,-2.47929,3.18789,-3.379,4.12054,-1.08999,1.11194,-1.8898,1.97707,-2.77555,2.90199,-3.67515,3.84013
"2816",-1.55347,1.18997,-1.96061,2.01804,-2.70918,2.90701,-3.53804,3.80964,-0.815992,1.53629,-1.66667,2.36176,-2.53063,3.20818,-3.40054,4.06906,-1.0767,1.17334,-1.89276,2.04758,-2.7199,2.94781,-3.55139,3.85591
"2817",-2.15134,1.7638,-2.29385,2.3726,-2.86969,3.21328,-3.69527,4.10274,-0.754551,1.40538,-1.57494,2.26874,-2.46485,3.18356,-3.36422,4.11199,-1.01063,1.07244,-1.86293,1.95165,-2.75417,2.87588,-3.65509,3.80905
"2818",-1.56265,1.70014,-2.10851,2.38387,-2.86521,3.22711,-3.70122,4.1236,-0.782232,1.41087,-1.62026,2.27942,-2.50383,3.20124,-3.40303,4.13759,-1.03151,1.13025,-1.86456,2.01036,-2.75762,2.93569,-3.66131,3.87437
"2819",-2.35533,1.21623,-2.61317,1.93356,-3.00116,2.73876,-3.47851,3.56572,-0.746459,1.29072,-1.53019,2.01713,-2.3282,2.82225,-3.13287,3.65157,-0.91824,1.11107,-1.62567,1.9078,-2.39651,2.74109,-3.19003,3.58269
"2820",-1.49653,1.77519,-1.98179,2.1679,-2.76416,2.874,-3.58231,3.68869,-0.78241,1.36499,-1.59445,2.14613,-2.42485,2.98634,-3.26596,3.84699,-1.02748,1.0882,-1.79575,1.92367,-2.61717,2.78349,-3.45649,3.65362
"2821",-2.39865,1.7652,-2.52648,2.39408,-2.84552,3.22048,-3.65943,4.09991,-0.760993,1.40383,-1.5563,2.26108,-2.43754,3.16899,-3.32947,4.09045,-1.0101,1.0392,-1.85665,1.92792,-2.74106,2.84667,-3.63498,3.77333
"2822",-2.40013,1.5252,-2.52878,2.0481,-2.77063,2.75625,-3.35149,3.53943,-0.770234,1.27183,-1.54716,1.99487,-2.32627,2.79217,-3.10637,3.61066,-0.830204,1.28086,-1.48987,2.03514,-2.18883,2.84404,-2.93304,3.66783
"2823",-2.18977,2.14349,-2.31409,2.46669,-2.56863,2.93111,-3.26724,3.5146,-0.808086,1.26004,-1.61872,1.88589,-2.43032,2.62308,-3.24239,3.44237,-0.811091,1.15045,-1.43809,1.98578,-2.17611,2.82729,-2.98289,3.67087
"2824",-2.08975,2.16521,-2.2333,2.48819,-2.56256,2.96182,-3.11336,3.56587,-0.754486,1.265,-1.51548,1.93861,-2.27909,2.70065,-3.0441,3.48442,-0.812577,1.05868,-1.45447,1.83129,-2.15503,2.61892,-2.89494,3.41367
"2825",-2.35534,1.23323,-2.61318,2.04694,-3.00122,2.93342,-3.50238,3.83524,-0.830836,1.40544,-1.68572,2.12906,-2.55028,2.98593,-3.41946,3.88023,-0.92602,1.1795,-1.68126,2.06763,-2.5143,2.97511,-3.37119,3.888
"2826",-2.39869,1.74492,-2.52668,2.40186,-2.85924,3.2518,-3.68535,4.15193,-0.786275,1.40578,-1.62461,2.27284,-2.50671,3.19447,-3.40512,4.13115,-1.00999,1.12633,-1.86321,2.01596,-2.75667,2.94499,-3.66041,3.88562
"2827",-1.62601,1.20765,-1.9855,1.92617,-2.63236,2.74161,-3.37332,3.58252,-0.781954,1.33953,-1.57829,2.10327,-2.38247,2.92619,-3.19153,3.7689,-0.91656,1.27844,-1.62395,2.03576,-2.39375,2.86857,-3.18784,3.71998
"2828",-1.49591,1.7532,-1.86039,2.1564,-2.38269,2.85111,-2.99681,3.60361,-0.58377,1.4378,-1.26222,2.14354,-1.9659,2.90983,-2.67953,3.69825,-0.837845,0.852286,-1.51911,1.65213,-2.23207,2.46067,-2.95315,3.2711
"2829",-1.56283,1.70049,-2.10969,2.38554,-2.86441,3.23019,-3.70012,4.12756,-0.782278,1.40714,-1.62083,2.27408,-2.50515,3.19489,-3.40512,4.13052,-1.0048,1.13156,-1.8616,2.01565,-2.75688,2.94153,-3.66197,3.88023
"2830",-1.32782,1.20764,-1.90913,2.03913,-2.68573,2.93055,-3.51551,3.83704,-0.815848,1.53649,-1.666,2.36289,-2.52923,3.21135,-3.39831,4.07569,-1.07671,1.15777,-1.89277,2.04744,-2.71993,2.95395,-3.55144,3.86731
"2831",-2.39873,1.70148,-2.52677,2.38702,-2.86144,3.23384,-3.69835,4.13425,-0.78286,1.40757,-1.62241,2.27649,-2.50656,3.20003,-3.40616,4.13863,-1.08835,1.13835,-1.88388,2.02432,-2.77082,2.95233,-3.67265,3.89337
"2832",-1.50151,1.71729,-2.07952,2.40259,-2.85758,3.25348,-3.70683,4.15992,-0.788758,1.40998,-1.63754,2.28523,-2.52827,3.21564,-3.43362,4.16118,-1.01018,1.15541,-1.87195,2.0451,-2.77218,2.97983,-3.68231,3.92803
"2833",-1.82161,1.71581,-2.09813,2.37501,-2.84277,3.19016,-3.66625,4.06207,-0.702094,1.40444,-1.55397,2.2589,-2.43616,3.16301,-3.32799,4.0803,-1.01043,1.05585,-1.85618,1.91445,-2.74012,2.82799,-3.63368,3.74989
"2834",-1.44812,1.02273,-1.98282,1.83378,-2.76713,2.6809,-3.58727,3.53951,-0.78821,1.36199,-1.59991,2.13491,-2.42861,2.96404,-3.26795,3.81312,-1.02734,1.12197,-1.79406,1.95327,-2.61284,2.80194,-3.44946,3.66001
"2835",-2.40045,1.76511,-2.5291,2.40877,-2.85155,3.26276,-3.67929,4.16632,-0.786235,1.40729,-1.62452,2.27653,-2.50668,3.20029,-3.40517,4.13907,-1.01046,1.11031,-1.86354,2.0119,-2.75698,2.9459,-3.66075,3.88975
"2836",-1.44518,1.19596,-1.83162,1.89432,-2.53149,2.70113,-3.30296,3.53477,-0.790752,1.28512,-1.59098,2.00181,-2.39697,2.80052,-3.20661,3.6281,-0.9176,1.12001,-1.62606,1.94761,-2.39362,2.78769,-3.18383,3.63384
"2837",-2.39865,1.68771,-2.52652,2.36921,-2.86549,3.21466,-3.70934,4.11251,-0.767995,1.40903,-1.60755,2.27895,-2.4981,3.20142,-3.40198,4.13795,-1.0104,1.08093,-1.8714,1.97011,-2.76969,2.90472,-3.67731,3.84719
"2838",-2.21789,2.17668,-2.34691,2.30121,-2.67697,3.00687,-3.50623,3.88428,-0.816048,1.30251,-1.66657,2.08864,-2.5301,2.96401,-3.39942,3.86289,-0.929473,1.15527,-1.70463,2.04254,-2.54732,2.94617,-3.40872,3.85602
"2839",-1.63408,1.57854,-1.92444,2.14494,-2.43938,2.84937,-3.12531,3.60708,-0.754822,1.4373,-1.51651,2.14244,-2.28068,2.90983,-3.04602,3.70113,-0.838096,1.08167,-1.51996,1.84967,-2.23333,2.64056,-2.95476,3.44137
"2840",-2.39839,1.67068,-2.52587,2.35226,-2.87087,3.19153,-3.70356,4.08028,-0.761106,1.40656,-1.57555,2.26867,-2.46589,3.18197,-3.3659,4.10891,-1.0049,1.04341,-1.86042,1.94313,-2.75324,2.86905,-3.65531,3.80196
"2841",-1.55329,1.13708,-1.92799,1.86927,-2.59618,2.67593,-3.35339,3.50482,-0.783849,1.29413,-1.5784,2.02075,-2.38038,2.81985,-3.18739,3.64314,-0.918281,1.12195,-1.63713,1.93552,-2.41212,2.7673,-3.20701,3.606
"2842",-2.39873,1.70165,-2.52679,2.38895,-2.86096,3.23882,-3.69779,4.14236,-0.787255,1.40851,-1.62702,2.27939,-2.50992,3.20517,-3.40901,4.14613,-1.08835,1.15477,-1.88388,2.03926,-2.77084,2.96749,-3.67272,3.90998
"2843",-1.7975,1.70056,-2.10441,2.38423,-2.86063,3.22615,-3.69654,4.12076,-0.782219,1.40707,-1.62009,2.27301,-2.50342,3.19226,-3.4024,4.12604,-1.01029,1.12968,-1.86313,2.00769,-2.75637,2.93057,-3.65997,3.86677
"2844",-2.40016,1.65769,-2.5677,2.20966,-2.952,2.90419,-3.43804,3.6589,-0.770225,1.25277,-1.54713,1.95084,-2.32621,2.73055,-3.10627,3.53412,-0.840248,1.0655,-1.51512,1.86302,-2.22189,2.67725,-2.93909,3.49757
"2845",-2.39867,1.43808,-2.52658,2.00503,-2.76222,2.76782,-3.23225,3.57034,-0.77403,1.30529,-1.55941,2.01319,-2.34925,2.7827,-3.14132,3.57639,-0.896936,1.07677,-1.59257,1.87619,-2.33413,2.69329,-3.0886,3.51616
"2846",-1.5624,1.707,-2.10708,2.39248,-2.86204,3.23482,-3.69603,4.13048,-0.724887,1.41125,-1.58728,2.28092,-2.47947,3.20354,-3.3812,4.14037,-1.03158,1.06984,-1.86743,1.96529,-2.76106,2.9009,-3.66458,3.84394
"2847",-1.36976,1.2073,-1.90918,2.03323,-2.67685,2.91458,-3.50757,3.81095,-0.814785,1.30372,-1.66349,2.08988,-2.52566,2.96196,-3.39389,3.85677,-0.930863,1.15404,-1.7071,2.03698,-2.54881,2.93591,-3.40912,3.84119
"2848",-2.39866,1.43758,-2.52656,1.99795,-2.76219,2.75243,-3.21134,3.54679,-0.77403,1.22828,-1.55941,1.86947,-2.34926,2.62244,-3.14132,3.41549,-0.828341,1.06828,-1.50588,1.86587,-2.25516,2.6755,-3.0317,3.48967
"2849",-1.75932,1.77512,-1.98179,2.15115,-2.76416,2.78671,-3.58231,3.61945,-0.78241,1.36363,-1.59445,2.14014,-2.42486,2.97395,-3.26598,3.82789,-1.02748,1.08668,-1.79575,1.91825,-2.61717,2.77294,-3.4565,3.63746
"2850",-1.79893,1.69944,-2.11983,2.38326,-2.8736,3.22783,-3.7083,4.12582,-0.786885,1.40793,-1.62542,2.27661,-2.50781,3.19895,-3.40667,4.13593,-1.01038,1.14864,-1.86381,2.02454,-2.75754,2.94787,-3.66162,3.88614
"2851",-1.44749,1.11934,-1.98298,1.84158,-2.77445,2.69308,-3.59216,3.55745,-0.788206,1.53902,-1.5999,2.36556,-2.42859,3.2079,-3.26793,4.05696,-1.07808,1.12251,-1.89659,1.95585,-2.72556,2.80802,-3.55795,3.67062
"2852",-2.39839,1.688,-2.52588,2.37246,-2.85792,3.22177,-3.70395,4.12317,-0.762949,1.4085,-1.6042,2.28042,-2.49572,3.20553,-3.39969,4.14492,-1.0107,1.08258,-1.8716,1.9828,-2.76963,2.91933,-3.67694,3.86444
"2853",-1.789,1.70377,-2.22884,2.39885,-2.85547,3.26169,-3.69003,4.18092,-0.819253,2.33468,-1.66023,2.46602,-2.53028,3.23185,-3.42249,4.18662,-1.08833,1.32307,-1.88462,2.20681,-2.77199,3.14495,-3.67414,4.09859
"2854",-1.50156,1.43787,-1.90978,2.05411,-2.67815,2.93221,-3.51031,3.83382,-0.816288,1.30447,-1.66678,2.09216,-2.53019,2.96927,-3.39938,3.87012,-0.929167,1.16799,-1.70216,2.06051,-2.54336,2.96725,-3.40401,3.87965
"2855",-1.44748,0.823232,-1.72644,1.57214,-2.31559,2.34889,-3.07135,3.12843,-0.763362,1.09296,-1.52761,1.62411,-2.29219,2.37287,-3.05694,3.14795,-0.599093,1.09789,-1.2489,1.87376,-1.99979,2.65239,-2.76031,3.4322
"2856",-2.39875,1.74515,-2.52682,2.4054,-2.85307,3.25843,-3.68113,4.16166,-0.78515,2.33466,-1.62511,2.46503,-2.50857,3.2037,-3.4078,4.14065,-1.08838,1.13914,-1.88408,2.02829,-2.77101,2.95596,-3.67279,3.89692
"2857",-2.35534,1.21597,-2.61319,2.02066,-3.00126,2.90604,-3.541,3.80674,-0.816666,1.30774,-1.66799,2.09735,-2.53244,2.97347,-3.40276,3.8726,-0.928425,1.17893,-1.70087,2.06127,-2.54251,2.96491,-3.404,3.87496
"2858",-2.25134,1.74497,-2.37588,2.40692,-2.85619,3.26125,-3.68325,4.16386,-0.78754,2.33909,-1.62753,2.49661,-2.50994,3.21294,-3.40867,4.14506,-1.03151,1.13938,-1.86484,2.02574,-2.75805,2.9501,-3.66193,3.88848
